Date,Narration,Voucher Type,Debit,Credit,Amount,Bank Ledger,Contra Ledger,Balance,Reference
10-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW,Payment,589837.00,,589837.00,H D F C Bank Jhabua 50200060244460,A,282394.59,HDFCH00795399251
11-02-2026,No Description,Receipt,,7900.27,7900.27,H D F C Bank Jhabua 50200060244460,A,290294.86,AXNPN04271268659
12-02-2026,No Description,Receipt,,7689.97,7689.97,H D F C Bank Jhabua 50200060244460,A,297984.83,AXNPN04379116312
13-02-2026,ACCOUNT-VIRENDRAK,Receipt,,59283.31,59283.31,H D F C Bank Jhabua 50200060244460,A,357268.14,AXNPN04487677635
14-02-2026,UMARRATANLALGANDHI-AXNPN04379116312,Receipt,,7635.00,7635.00,H D F C Bank Jhabua 50200060244460,A,364903.14,AXNPN04597867516
14-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN04487677635,Payment,200000.00,,200000.00,H D F C Bank Jhabua 50200060244460,A,164903.14,HDFCR52026021469832255
15-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN04597867516,Receipt,,1755.00,1755.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,166658.14,AXNPN04606879094
16-02-2026,"RTGSDR-ICIC0004061-TULSITRADERS-NETBAN K,MUM-HDFCR52026021469832255-HDFCD209AF 2F5960",Receipt,,14335.00,14335.00,H D F C Bank Jhabua 50200060244460,A,180993.14,AXNPN04714496232
16-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN04606879094,Receipt,,1000000.00,1000000.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,1180993.14,000000000000000
17-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN04714496232,Receipt,,2860.00,2860.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,1183853.14,AXNPN04822981399
18-02-2026,CASHDEPOSITBY-SELF-JOBAT,Contra,,1605.00,1605.00,H D F C Bank Jhabua 50200060244460,Cash,1185458.14,AXNPN04931200584
18-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN04822981399,Receipt,,19400.00,19400.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,1204858.14,0000000000242912
18-02-2026,CHQDEP-CTSCLG1-ALIRAJPUR:ADHIKSHA,Receipt,,8200.00,8200.00,H D F C Bank Jhabua 50200060244460,A,1213058.14,0000000000242913
18-02-2026,KBALAK AASHRAM FUTTALABBADA:STATE BA NKOFINDIA,Receipt,,19650.00,19650.00,H D F C Bank Jhabua 50200060244460,A,1232708.14,0000000000242914
18-02-2026,CHQDEP-CTSCLG1-ALIRAJPUR:ADHIKSHA KBALAK AASHRAMFUTTALABBADA:STATE BAN KOFINDIA,Receipt,,8200.00,8200.00,H D F C Bank Jhabua 50200060244460,Adhikshak Balak Aasharam,1240908.14,0000000000242915
18-02-2026,CHQDEP-CTSCLG1-ALIRAJPUR:ADHIKSHA KBALAK AASHRAMFUTTALABBADA:STATE BAN KOFINDIA,Receipt,,19000.00,19000.00,H D F C Bank Jhabua 50200060244460,Adhikshak Balak Aasharam,1259908.14,0000000000242916
18-02-2026,CHQDEP-CTSCLG1-ALIRAJPUR:ADHIKSHA KBALAK AASHRAMFUTTALABBADA:STATE BAN KOFINDIA,Receipt,,19500.00,19500.00,H D F C Bank Jhabua 50200060244460,Adhikshak Balak Aasharam,1279408.14,0000000000242918
18-02-2026,CHQDEP-CTSCLG1-ALIRAJPUR:ADHIKSHA KBALAKAASHRAM FUTTALABBADA:STATE BAN KOFINDIA,Receipt,,19250.00,19250.00,H D F C Bank Jhabua 50200060244460,Adhikshak Balak Aasharam,1298658.14,0000000000242917
18-02-2026,CHQDEP-CTSCLG1-ALIRAJPUR:ADHIKSHA KBALAKAASHRAMFUTTALABBADA:STATE BANK OFINDIA,Receipt,,20000.00,20000.00,H D F C Bank Jhabua 50200060244460,Adhikshak Balak Aasharam,1318658.14,0000000000697776
18-02-2026,CHQDEP-CTSCLG1-ALIRAJPUR:ADHIKSHA KGOVTADIWASIBALAK SENIOR CHB:STAT EBANKOFINDIA,Receipt,,35250.00,35250.00,H D F C Bank Jhabua 50200060244460,Adhikshak Govt. Adiwasi,1353908.14,0000000000824362
18-02-2026,CHQDEP-CTSCLG1-ALIRAJPUR:STATEBA NKOFINDIA:STATEBANKOFINDIA,Receipt,,24182.00,24182.00,H D F C Bank Jhabua 50200060244460,A,1378090.14,0000000000824361
19-02-2026,CHQDEP-CTSCLG1-ALIRAJPUR:STATEBA NKOFINDIA:STATEBANKOFINDIA,Receipt,,1530.00,1530.00,H D F C Bank Jhabua 50200060244460,A,1379620.14,AXNPN05058400151
19-02-2026,ENTAGGREGATORESCROW,Payment,254610.00,,254610.00,H D F C Bank Jhabua 50200060244460,A,1125010.14,0000000273526159
20-02-2026,ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN05058400151 50200107568507-TPT-BILL-MANISHKOTHARIA NDCOMPANY,Receipt,,1400.00,1400.00,H D F C Bank Jhabua 50200060244460,Manish Kothari,1126410.14,AXNPN05166474206
20-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN05166474206 ACHD-AXISBANK-6996A27E6F18A05097F68CD,Payment,35653.00,,35653.00,H D F C Bank Jhabua 50200060244460,Axis Bank Ltd,1090757.14,0000003061295843
21-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN05276284607 SIHGAKP1725A0570685327MPPASC-21/02/26 SIHGAKP1517A0570556833MPPASC-21/02/26,Receipt,,860.00,860.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,1091617.14,AXNPN05276284607
21-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN05383886482 50200105537405-TPT-REKHAPALRECHA-REKHA PALRECHA,Payment,25.00,,25.00,H D F C Bank Jhabua 50200060244460,A,1091592.14,000000000000000
21-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN05492386993 50200091095120-TPT-BILL-BAJARANGNAMKIN BHANDAR,Payment,2763.00,,2763.00,H D F C Bank Jhabua 50200060244460,A,1088829.14,000000000000000
22-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN05500754701,Receipt,,1275.00,1275.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,1090104.14,AXNPN05383886482
22-02-2026,No Description,Payment,1000000.00,,1000000.00,H D F C Bank Jhabua 50200060244460,A,90104.14,0000000208279622
23-02-2026,No Description,Receipt,,421.00,421.00,H D F C Bank Jhabua 50200060244460,A,90525.14,AXNPN05492386993
23-02-2026,No Description,Payment,29040.00,,29040.00,H D F C Bank Jhabua 50200060244460,A,61485.14,0000000106407179
24-02-2026,No Description,Receipt,,61490.00,61490.00,H D F C Bank Jhabua 50200060244460,A,122975.14,AXNPN05500754701
25-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM,Receipt,,6540.00,6540.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,129515.14,AXNPN05609519798
26-02-2026,ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN05609519798,Receipt,,25480.00,25480.00,H D F C Bank Jhabua 50200060244460,A,154995.14,AXNPN05717767773
27-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN05717767773,Receipt,,8370.00,8370.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,163365.14,AXNPN05826754907
28-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN05826754907,Receipt,,35670.00,35670.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,199035.14,AXNPN05934467584
01-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN05934467584,Receipt,,66770.00,66770.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,265805.14,AXNPN06043342333
02-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN06043342333,Payment,200000.00,,200000.00,H D F C Bank Jhabua 50200060244460,A,65805.14,HDFCH00833861492
02-03-2026,"NEFTDR-KKBK0000826-RAJINDUSRIESDAHOD- NETBANK,MUM-HDFCH00833861492-BILL",Receipt,,34950.00,34950.00,H D F C Bank Jhabua 50200060244460,A,100755.14,AXNPN06150884609
03-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN06150884609,Receipt,,3554.81,3554.81,H D F C Bank Jhabua 50200060244460,Phone Pyee,104309.95,AXNPN06259934531
04-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN06259934531,Receipt,,45450.00,45450.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,149759.95,AXNPN06368110138
05-03-2026,ACCOUNT-VIRENDRAK,Receipt,,9950.00,9950.00,H D F C Bank Jhabua 50200060244460,A,159709.95,AXNPN06474796359
05-03-2026,UMARRATANLALGANDHI-AXNPN06368110138,Payment,100000.00,,100000.00,H D F C Bank Jhabua 50200060244460,A,59709.95,HDFCH00843220848
06-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN06474796359,Receipt,,690.00,690.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,60399.95,AXNPN06582522476
07-03-2026,"NEFTDR-BDBL0001230-SHREEPREMTRADERSI NDORE-NETBANK, MUM-HDFCH00843220848-BILL",Receipt,,13747.00,13747.00,H D F C Bank Jhabua 50200060244460,Prem Traders Indore,74146.95,AXNPN06691881033
07-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN06582522476,Payment,54498.00,,54498.00,H D F C Bank Jhabua 50200060244460,A,19648.95,000000000000000
08-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN06691881033 EMI801020320CHQS80102032001310326801 020320,Receipt,,3586.00,3586.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,23234.95,AXNPN06701215905
09-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN06701215905,Receipt,,48850.00,48850.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,72084.95,AXNPN06808662899
10-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN06808662899,Receipt,,35070.00,35070.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,107154.95,AXNPN06917373871
11-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN06917373871,Receipt,,605.00,605.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,107759.95,AXNPN07025199829
12-03-2026,ENTAGGREGATORESCROW,Receipt,,7975.00,7975.00,H D F C Bank Jhabua 50200060244460,A,115734.95,AXNPN07134819955
13-03-2026,ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN07025199829,Receipt,,41316.85,41316.85,H D F C Bank Jhabua 50200060244460,A,157051.80,AXNPN07242970077
13-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN07134819955,Receipt,,600000.00,600000.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,757051.80,ICICR42026031300514457
13-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN07242970077,Payment,600000.00,,600000.00,H D F C Bank Jhabua 50200060244460,A,157051.80,0000000000000177
14-03-2026,RTGSCR-ICIC0000011-GORDHANDASSOBHAG M AL-VIRENDRARATANLAL-ICICR42026031300514 457 SELF-CHQPAID-JOBAT,Receipt,,7390.60,7390.60,H D F C Bank Jhabua 50200060244460,A,164442.40,AXNPN07354440796
14-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN07354440796,Receipt,,64900.00,64900.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,229342.40,0000607308095151
15-03-2026,IMPS-607308095151-GORDHANDASSOBHAGM-I CIC-XXXXXXXX3221-TOVIRENDRARAT,Receipt,,6585.00,6585.00,H D F C Bank Jhabua 50200060244460,A,235927.40,AXNPN07462258012
16-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN07462258012,Receipt,,1695.00,1695.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,237622.40,AXNPN07570811664
16-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN07570811664,Receipt,,534400.00,534400.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,772022.40,BKIDR52026031600
17-03-2026,MPANYBAGH-VIRENDRAKUMAR,Receipt,,4635.00,4635.00,H D F C Bank Jhabua 50200060244460,A,776657.40,810565
17-03-2026,RATANLAL-BKIDR 52026031600810565,Payment,700000.00,,700000.00,H D F C Bank Jhabua 50200060244460,A,76657.40,AXNPN07679543596
18-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN07679543596 SELF-CHQPAID-JOBAT,Receipt,,30525.00,30525.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,107182.40,0000000000000178
18-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN07788738626,Receipt,,13510.00,13510.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,120692.40,AXNPN07788738626
18-03-2026,CHQDEP-CTSCLG1-ALIRAJPUR:SBI:STA TEBANKOFINDIA,Receipt,,9300.00,9300.00,H D F C Bank Jhabua 50200060244460,A,129992.40,0000000000697785
19-03-2026,CHQDEP-CTSCLG1-ALIRAJPUR:SBI:STA TEBANKOFINDIA,Receipt,,4365.00,4365.00,H D F C Bank Jhabua 50200060244460,A,134357.40,0000000000697786
20-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN07897131111,Receipt,,64412.60,64412.60,H D F C Bank Jhabua 50200060244460,Phone Pyee,198770.00,AXNPN07897131111
20-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN07904544721 ACHD-AXISBANK-69BAA5CC0A26DB38845C159,Payment,35653.00,,35653.00,H D F C Bank Jhabua 50200060244460,Axis Bank Ltd,163117.00,AXNPN07904544721
20-03-2026,CHQDEP-CTSCLG1-ALIRAJPUR:ADHIKSHA KBALAKAASHRAKMEHTALABBADA:STATE BANK OFINDIA,Receipt,,19300.00,19300.00,H D F C Bank Jhabua 50200060244460,Adhikshak Balak Aasharam,182417.00,0000003250643938
20-03-2026,CHQDEP-CTSCLG1-ALIRAJPUR:ADHIKSHA KBALAKAASHRAMPUTTALABRADA:STATE BANK,Receipt,,8200.00,8200.00,H D F C Bank Jhabua 50200060244460,Adhikshak Balak Aasharam,190617.00,0000000000242924
20-03-2026,OFINDIA,Receipt,,15300.00,15300.00,H D F C Bank Jhabua 50200060244460,A,205917.00,0000000000242929
20-03-2026,CHQDEP-CTSCLG1-ALIRAJPUR:ADHIKSHA KBALAKAASHRAMFUTTALABBADA:STATE BANK OFINDIA,Receipt,,6000.00,6000.00,H D F C Bank Jhabua 50200060244460,Adhikshak Balak Aasharam,211917.00,0000000000697788
20-03-2026,CHQDEP-CTSCLG1-ALIRAJPUR:ADHIKSHA KGOVTADIWASIBALAKSENIORCHB:STATE BANKOFINDIA,Receipt,,16615.00,16615.00,H D F C Bank Jhabua 50200060244460,Adhikshak Govt. Adiwasi,228532.00,0000000000697789
21-03-2026,CHQDEP-CTSCLG1-ALIRAJPUR:ADHIKSHA KGOVTADIWASIBALAKSENIORCHB:STATE BANKOFINDIA,Receipt,,50310.00,50310.00,H D F C Bank Jhabua 50200060244460,Adhikshak Govt. Adiwasi,278842.00,AXNPN08014029221
21-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN08014029221,Payment,40000.00,,40000.00,H D F C Bank Jhabua 50200060244460,A,238842.00,HDFCH00879460156
22-03-2026,"NEFTDR-CBIN0MPDCAQ-MANDISHULK KHATA-NE TBANK, MUM-HDFCH00879460156-HDFC1C0E8CFD BC6C",Receipt,,10340.00,10340.00,H D F C Bank Jhabua 50200060244460,A,249182.00,AXNPN08120767132
23-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN08120767132,Receipt,,3730.00,3730.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,252912.00,AXNPN08229330988
23-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN08229330988 SIHGAKP077BA0848470599MPPASC-21/03/26 SIHGAKP0E5320848449316MPPASC-21/03/26,Payment,348.00,,348.00,H D F C Bank Jhabua 50200060244460,A,252564.00,000000000000000
23-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW,Payment,3285.00,,3285.00,H D F C Bank Jhabua 50200060244460,A,249279.00,000000000000000
24-03-2026,No Description,Receipt,,3835.00,3835.00,H D F C Bank Jhabua 50200060244460,A,253114.00,AXNPN08337667841
24-03-2026,ACCOUNT-VIRENDRAK,Receipt,,412228.00,412228.00,H D F C Bank Jhabua 50200060244460,A,665342.00,0000000000000122
25-03-2026,UMARRATANLALGANDHI-AXNPN08337667841,Receipt,,28785.00,28785.00,H D F C Bank Jhabua 50200060244460,A,694127.00,AXNPN08445423499
26-03-2026,FT-CR-59254311111111-RISHITTRADER S,Receipt,,56592.73,56592.73,H D F C Bank Jhabua 50200060244460,A,750719.73,AXNPN08554589595
27-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN08445423499,Receipt,,8891.87,8891.87,H D F C Bank Jhabua 50200060244460,Phone Pyee,759611.60,AXNPN08662356303
27-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN08554589595,Payment,219680.00,,219680.00,H D F C Bank Jhabua 50200060244460,A,539931.60,HDFCR52026032788153534
27-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN08662356303,Payment,180000.00,,180000.00,H D F C Bank Jhabua 50200060244460,A,359931.60,HDFCH00892315402
28-03-2026,"RTGSDR-ICIC0004061-TULSITRADERS-NETBAN K,MUM-HDFCR52026032788153534-BILL",Receipt,,9520.00,9520.00,H D F C Bank Jhabua 50200060244460,A,369451.60,AXNPN08771329263
28-03-2026,"NEFTDR-KKBK0000826-RAJINDUSRIESDAHOD- NETBANK,MUM-HDFCH00892315402-BILL",Receipt,,441617.00,441617.00,H D F C Bank Jhabua 50200060244460,A,811068.60,0000608714282548
28-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN08771329263,Receipt,,800000.00,800000.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,1611068.60,AXOMB08702086777
29-03-2026,IMPS-608714282548-RISHITTRADERS-ICIC-XX XXXXXX0176-VIRENDRAKUMAR,Payment,34063.00,,34063.00,H D F C Bank Jhabua 50200060244460,A,1577005.60,0000000204589302
29-03-2026,RANGNAMKINBHANDAR,Payment,400000.00,,400000.00,H D F C Bank Jhabua 50200060244460,A,1177005.60,HDFCR52026032988517804
29-03-2026,"RTGSDR-BKID0009813-CHOUDHARY INTERPRISE -NETBANK,MUM-HDFCR52026032988517804-BIL L",Receipt,,5540.00,5540.00,H D F C Bank Jhabua 50200060244460,Choudhary Enterprises,1182545.60,AXNPN08880031793
30-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN08880031793,Receipt,,8510.00,8510.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,1191055.60,AXNPN08987520052
30-03-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN08987520052,Payment,125700.00,,125700.00,H D F C Bank Jhabua 50200060244460,A,1065355.60,HDFCH00894710423
30-03-2026,"NEFTDR-ICIC0004110-KISHANLALNATHULALA NDSONS-NETBANK, MUM-HDFCH00894710423-HD FC843D0E6F8393 A2AINT01-C43971300326134428- -50200 032964760-HIRANYARAJAGROCOMPRIVATE LIMITED",Receipt,,400000.00,400000.00,H D F C Bank Jhabua 50200060244460,Kisanlal Nathulal & Sons Kukshi,1465355.60,0000001546805646
31-03-2026,NEFTCR-YESB0000001-PHONEPELIMITED-VIRE NDRAKUMARRATANLAL GANDHI-YESAP60905433 038,Receipt,,6699.35,6699.35,H D F C Bank Jhabua 50200060244460,Phone Pyee,1472054.95,YESAP60905433038
31-03-2026,IMPS-609020578133-AGRAWALMAYANK1022-SBIN -XXXXXXXXXXXXX4136-REQPAY,Receipt,,100.00,100.00,H D F C Bank Jhabua 50200060244460,A,1472154.95,0000609020578133
31-03-2026,NEFTCR-SBIN0002888-AGRAWAL TRADERS-VIRE NDRAKUMARRATANLAL GANDHI-SBIN226090530 247,Receipt,,263779.00,263779.00,H D F C Bank Jhabua 50200060244460,Agrawal Traders Ranapur,1735933.95,SBIN226090530247
